tweet_id,label,content,tree_size
692142338890661888,non-rumor,"ex-new york giants safety tyler sash, who died at 27, found to have degenerative brain disease c.t.e. - ny times URL",498
514483762566922240,false,iphone 6 users report that their phones are bending in their pockets... lol. URL URL,203
693554007785234432,non-rumor,"one person dead, many taken to hospital after shootings, stabbing at denver coliseum, police say. URL",357
501760566160289794,false,"78 were arrested overnight in ferguson, more than double the total reported by authorities URL URL",1297
407275991610818560,true,paul walker's death brought out the worst in some twitter users. i compiled the stupidity for @vice URL,170
688751183645782016,non-rumor,"""we’ve achieved this historic progress through diplomacy, without resorting to another war in the middle east."" —@potus #irandeal",527
524935769614331904,true,update: reports of gunfire inside the halls of the canadian parliament building in #ottawa: URL,134
507261372313640961,true,"more: tesla motors picks nevada as home of new electric car battery factory, beating 4 other states: URL",137
707321278135463936,unverified,president obama to skip nancy reagan’s funeral in order to attend south by southwest: URL URL,2279
716448280201269248,unverified,bernie sanders has won the nevada caucus #nvcaucus URL,159
533767270091087872,unverified,isis executioner 'jihadi john' reported wounded in air strike URL URL,134
523581212175392768,true,"hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",1385
524320261667950592,false,i feel some type of way. URL,682
407231740764508161,true,r.i.p to the driver who died with paul walker that no one cares about because he wasn't famous.,156
693769968199061504,non-rumor,"dozens of people were killed in car bomb, 2 suicide bombings near damascus, syria, state media says. URL",369
504419526998360064,false,nhl expansion to las vegas is reportedly 'a done deal.' URL URL,623
745365403237376000,unverified,causes of death in usa in 2016 (through june 15) URL,220
407205404075376640,true,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,104
534461459938304001,false,17yr old @kyliejenner says she pregnant by 24yr old rapper @tyga (full video) ➡️ URL URL,152
489874311143260160,false,.@vp biden: malaysia airlines #mh17 was 'shot down not an accident. blown out of the sky.' URL,164
522553662996901888,false,ebola is not real and the only people who have gotten sick are those who got shots fr the red cross URL,122
407163499723624449,true,paul walker died shortly after attending a charity event for his organization reach out worldwide URL,227
538256153080127489,true,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. #humanrights #nyc #rt URL",389
531606992788287489,unverified,pentagon officials skeptical over iraqi claims of wounded islamic state leader URL #isis URL,155
693916809125351425,non-rumor,study: 90% of workplace injuries caused by bare-knuckle boxing URL URL,296
535252460148113409,false,raven symone blasts bill cosby rape story URL URL,145
693139276708585472,non-rumor,retreating clinton campaign torches iowa town to slow advance of sanders volunteers URL URL,2726
767330549262278658,non-rumor,part 1: nate diaz part 2: conor mcgregor can we expect a trilogy? URL,917
536915851233202176,unverified,afghan woman kills 25 taliban rebels to avenge her son’s murder URL URL,245
531833233143783424,false,"no, vladimir putin has not been driving round in a motorcade shaped like a penis URL URL",451
763430916236640256,unverified,hillary surroagte bob beckel calls for assassination of julian assange URL,113
558312304753016832,unverified,"the asiago ranch is a ‘wich of art. call us leonardo da ranchi. actually, please don’t. URL",281
665302351742275584,non-rumor,"breaking: hollande decides state of emergency for all of france, borders closed. URL URL",282
295944137948151809,false,a photo of black nurses saving the life of a kkk member. URL,2001
489812926828924928,false,"#mh17 was shot down by ""terrorists,"" an advisor to ukraine’s minister of internal affairs says URL URL",2547
547587399728267264,unverified,"viral video: prankster @joshpalerlin gave homeless man $100, was shocked by results URL URL",181
516425769560866817,unverified,hong kong's pro-democracy protesters use 'hands up don't shoot' symbol of #ferguson via @gettyimages #occupycentral URL,199
691206970074738688,non-rumor,greek islanders to be nominated for nobel peace prize URL URL,336
570341828479725570,false,confirmed: jamie dornan not leaving fifty shades of grey #fiftyshades #jamiedornan URL URL,279
524923341359300608,true,uniformed canadian soldier shot at war memorial in #ottawa.,362
554688527435563008,false,tragic: nearly 70 people died at a funeral after drinking contaminated beer: URL URL,382
711994705333112832,unverified,keith richards 'once pulled a knife on donald trump' says rolling stones' ex-event promoter URL URL,153
767463109778894848,non-rumor,"a golden send-off. in his final olympics, carmelo anthony becomes the first man to win three hoops gold medals. URL",1724
407218583135997953,true,"r.i.p. to roger rodas, the guy that died with paul walker. he's human too URL",105
489872119158046720,false,"latest: malaysia airlines #mh17 shot down by a surface-to-air missile, u.s. officials say URL URL",111
693802524579618816,non-rumor,".@tedcruz: @marcorubio ""broke his promise to the american people"" on immigration URL #cnnsotu URL",315
693122701569974273,non-rumor,"""we’ve still got to make sure women aren’t penalized or held back in the workplace simply for starting a family. "" —@potus #womensucceed",382
519178213441167360,true,are two hewlett-packards better than one? how the new h-ps would look: URL URL,99
693629498177253376,non-rumor,"kate winslet and leonardo dicaprio #sagawards embrace, we repeat kate and leo sag awards embrace. ❤ URL",2098
319166636902998016,false,a photo of black nurses saving the life of a kkk member. URL,304
641665203046907904,non-rumor,apple just invented the pencil. #appleevent URL,643
531287426858487808,unverified,feel good story: u.s. airstrikes 'hit isis leader'. terror group chief 'critically wounded' URL URL,107
516394449065496577,unverified,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson URL",125
532319110458118144,false,employee says manager bans slang at chick-fil-a. URL URL,641
691889802724118532,non-rumor,an american woman on vacation in grenada was killed after she was attacked by a man with a machete. URL,341
692463948076093440,non-rumor,some #wednesdaywisdom from #thelionking 🌟 URL,415
569908998717243392,false,stop rumors: jamie is not leaving fifty shades and him and amelia are still in love. everything's fine for jamie! URL,418
531833153145823233,true,just your monday reminder that doritos-flavored mountain dew exists. URL URL,268
539833716852273152,false,who killed deandre joshua - and why? still more questions than answers regarding 20-year-old murdered in ferguson URL,180
691006265137299456,non-rumor,changing jobs? going back to school? small business owner? here's how the affordable care act is working for you. URL,478
705093513076015104,unverified,"tons of people searching ""how to move to canada"" following trump, clinton wins URL URL",137
556873675941896193,unverified,perfect photos even at 30 mph with optical image stabilization. #galaxynote4 URL,102
755523157700648960,unverified,ohio police officer served sandwich containing shards of glass – officer has been hospitalized - #rncincle URL,170
514517213022543872,false,"2,000,000 views incoming… rt @unboxtherapy: iphone 6 plus bend test - URL",429
742678930516123650,unverified,gay muslim democrat terrorist threatened to kill his classmates. when he was 10. but nra or something. URL,424
504500863944376321,false,"quebec city, seattle, and toronto to join las vegas in 2017 nhl expansion, number of nhl teams will be raised to 34. (howard bloom)",103
489816746405007360,false,first photo from the malaysia airlines crash site in ukraine. via @reuters URL #mh17 URL,154
